500.0,10,2,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,4,0
490.0,10,1,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,5,1
500.0,10,1,0
490.0,10,2,0
480.0,10,3,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,0,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,5,1
500.0,10,4,0
490.0,10,0,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,0,0
480.0,10,2,0
470.0,10,3,0
460.0,15.0,6,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,0,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,7,1
500.0,10,1,0
490.0,10,0,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,5,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,5,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,4,1
500.0,10,0,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,0,0
480.0,10,0,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,6,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,1,1
500.0,10,3,0
490.0,10,2,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,4,0
480.0,10,5,0
470.0,10,3,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,7,0
490.0,10,2,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,1,0
480.0,10,3,0
470.0,10,5,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,0,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,5,1
500.0,10,2,0
490.0,10,1,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,1,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,2,1
500.0,10,3,0
490.0,10,0,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,3,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,3,0
460.0,15.0,1,0
445.0,445.0,3,1
500.0,10,1,0
490.0,10,5,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,0,1
500.0,10,6,0
490.0,10,0,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,2,0
490.0,10,2,0
480.0,10,4,0
470.0,10,3,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,6,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,3,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,3,0
490.0,10,6,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,2,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,2,0
480.0,10,2,0
470.0,10,2,0
460.0,15.0,4,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,1,0
480.0,10,0,0
470.0,10,4,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,1,0
480.0,10,3,0
470.0,10,6,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,3,0
490.0,10,2,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,5,0
445.0,445.0,3,1
500.0,10,2,0
490.0,10,1,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,0,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,0,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,0,0
480.0,10,1,0
470.0,10,4,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,4,0
490.0,10,1,0
480.0,10,0,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,1,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,2,0
445.0,445.0,2,1
500.0,10,2,0
490.0,10,2,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,0,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,1,0
480.0,10,0,0
470.0,10,0,0
460.0,15.0,3,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,4,0
480.0,10,4,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,1,0
470.0,10,6,0
460.0,15.0,3,0
445.0,445.0,3,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,2,1
500.0,10,2,0
490.0,10,1,0
480.0,10,5,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,3,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,2,0
490.0,10,4,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,2,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,6,0
445.0,445.0,1,1
500.0,10,4,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,3,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,2,0
480.0,10,5,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,3,1
500.0,10,0,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,3,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,2,0
470.0,10,3,0
460.0,15.0,4,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,4,0
490.0,10,2,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,2,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,5,0
490.0,10,2,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,5,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,4,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,2,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,6,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,4,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,5,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,4,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,4,0
460.0,15.0,3,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,0,0
480.0,10,3,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,6,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,0,0
490.0,10,2,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,5,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,0,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,4,1
500.0,10,0,0
490.0,10,1,0
480.0,10,2,0
470.0,10,4,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,2,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,6,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,6,0
480.0,10,1,0
470.0,10,6,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,2,0
490.0,10,6,0
480.0,10,3,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,2,0
480.0,10,2,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,4,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,0,0
480.0,10,1,0
470.0,10,3,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,5,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,6,1
500.0,10,2,0
490.0,10,2,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,2,0
470.0,10,0,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,2,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,2,0
480.0,10,2,0
470.0,10,3,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,0,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,2,0
490.0,10,1,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,4,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,3,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,3,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,0,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,6,1
500.0,10,2,0
490.0,10,2,0
480.0,10,5,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,0,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,3,0
490.0,10,1,0
480.0,10,1,0
470.0,10,1,0
460.0,15.0,3,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,0,0
480.0,10,0,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,0,0
490.0,10,1,0
480.0,10,3,0
470.0,10,3,0
460.0,15.0,1,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,4,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,2,0
490.0,10,6,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,1,0
480.0,10,6,0
470.0,10,1,0
460.0,15.0,5,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,2,0
480.0,10,6,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,4,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,4,0
490.0,10,1,0
480.0,10,3,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,6,1
500.0,10,0,0
490.0,10,1,0
480.0,10,5,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,4,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,3,0
490.0,10,1,0
480.0,10,1,0
470.0,10,5,0
460.0,15.0,1,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,2,0
480.0,10,1,0
470.0,10,4,0
460.0,15.0,3,0
445.0,445.0,1,1
500.0,10,0,0
490.0,10,0,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,2,1
500.0,10,3,0
490.0,10,0,0
480.0,10,0,0
470.0,10,4,0
460.0,15.0,3,0
445.0,445.0,2,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,1,0
445.0,445.0,3,1
500.0,10,3,0
490.0,10,0,0
480.0,10,0,0
470.0,10,4,0
460.0,15.0,2,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,0,0
470.0,10,2,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,2,0
480.0,10,1,0
470.0,10,4,0
460.0,15.0,0,0
445.0,445.0,0,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,0,0
460.0,15.0,2,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,0,0
480.0,10,3,0
470.0,10,1,0
460.0,15.0,0,0
445.0,445.0,1,1
500.0,10,1,0
490.0,10,2,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,3,0
445.0,445.0,2,1
500.0,10,0,0
490.0,10,3,0
480.0,10,0,0
470.0,10,1,0
460.0,15.0,1,0
445.0,445.0,3,1
500.0,10,1,0
490.0,10,4,0
480.0,10,5,0
470.0,10,0,0
460.0,15.0,0,0
445.0,445.0,5,1
500.0,10,1,0
490.0,10,1,0
480.0,10,1,0
470.0,10,2,0
460.0,15.0,1,0
